user_id,total_orders,avg_days_between_orders,avg_basket_size,total_distinct_products,reordered_share,favorite_day_of_week,favorite_hour_of_day
105263,11,6.454545454545454,2.6363636363636362,23.0,0.20689655172413793,2,11
105273,17,11.294117647058824,23.823529411764707,132.0,0.674074074074074,0,21
105275,11,21.0,2.6363636363636362,8.0,0.7241379310344828,0,8
105285,33,7.393939393939394,2.5757575757575757,18.0,0.788235294117647,1,10
105289,6,23.333333333333332,11.833333333333334,55.0,0.22535211267605634,0,9
105302,7,20.857142857142858,7.142857142857143,24.0,0.52,1,10
105304,4,7.25,20.0,48.0,0.4,0,15
105306,3,13.666666666666666,6.666666666666667,18.0,0.1,2,16
105311,5,1.8,4.4,15.0,0.3181818181818182,1,9
105312,5,13.0,2.6,8.0,0.38461538461538464,0,10
105316,11,8.454545454545455,7.090909090909091,50.0,0.358974358974359,5,17
105320,77,4.64935064935065,16.25,227.0,0.8161943319838056,0,12
105327,7,12.714285714285714,3.0,10.0,0.5238095238095238,6,11
105336,8,13.625,29.25,127.0,0.45726495726495725,3,14
105340,3,18.0,5.0,12.0,0.2,6,0
105341,48,6.708333333333333,8.270833333333334,136.0,0.6574307304785895,1,14
105342,12,16.0,9.75,47.0,0.5982905982905983,1,17
105345,9,10.222222222222221,13.444444444444445,81.0,0.3305785123966942,0,18
105358,9,10.777777777777779,8.777777777777779,49.0,0.379746835443038,2,11
105364,7,13.428571428571429,2.0,4.0,0.6,1,8
105365,5,24.0,6.0,28.0,0.06666666666666667,0,12
105372,13,15.692307692307692,14.23076923076923,66.0,0.6432432432432432,0,16
105374,3,20.0,11.0,27.0,0.18181818181818182,1,15
105387,21,16.047619047619047,26.952380952380953,171.0,0.6978798586572438,6,10
105389,20,14.9,4.3,28.0,0.6744186046511628,6,14
105397,14,14.857142857142858,8.214285714285714,60.0,0.4782608695652174,0,10
105401,66,4.409090909090909,9.0,41.0,0.930976430976431,2,9
105403,3,9.666666666666666,9.0,24.0,0.1111111111111111,1,3
105405,4,18.25,7.0,15.0,0.4642857142857143,3,18
105412,3,13.333333333333334,5.0,10.0,0.3333333333333333,0,7
105413,4,17.5,4.75,15.0,0.21052631578947367,1,13
105414,12,8.083333333333334,8.5,35.0,0.6568627450980392,1,9
105415,4,17.0,5.5,18.0,0.18181818181818182,2,15
105418,4,17.5,22.25,46.0,0.48314606741573035,6,9
105425,37,9.108108108108109,4.027027027027027,51.0,0.6577181208053692,6,17
105432,9,18.333333333333332,11.0,47.0,0.5252525252525253,0,6
105449,7,17.0,1.0,1.0,0.8571428571428571,5,16
105453,14,11.071428571428571,12.571428571428571,99.0,0.4375,0,7
105458,14,17.714285714285715,6.0,32.0,0.6190476190476191,3,11
105470,5,19.0,10.6,35.0,0.33962264150943394,0,10
105471,4,8.5,8.0,27.0,0.15625,2,14
105474,3,7.333333333333333,2.5,5.0,0.0,3,9
105478,65,5.507692307692308,18.646153846153847,267.0,0.7797029702970297,1,16
105486,10,13.4,4.0,19.0,0.525,2,17
105487,7,8.857142857142858,18.285714285714285,57.0,0.5546875,3,9
105499,6,8.166666666666666,6.166666666666667,30.0,0.1891891891891892,2,11
105500,19,12.947368421052632,14.157894736842104,75.0,0.7211895910780669,6,16
105525,19,9.578947368421053,29.31578947368421,170.0,0.6947935368043088,6,11
105526,4,6.5,20.75,47.0,0.43373493975903615,1,10
105531,3,20.0,21.666666666666668,50.0,0.23076923076923078,0,9
105539,74,4.756756756756757,5.351351351351352,76.0,0.8080808080808081,2,9
105548,20,12.55,6.7,64.0,0.5223880597014925,2,13
105551,3,20.0,8.666666666666666,25.0,0.038461538461538464,2,8
105554,13,20.76923076923077,5.384615384615385,34.0,0.5142857142857142,1,13
105558,16,11.3125,5.266666666666667,42.0,0.46835443037974683,0,10
105573,3,11.0,4.0,12.0,0.0,1,13
105592,16,5.8125,6.0625,50.0,0.4845360824742268,4,21
105593,3,18.666666666666668,1.3333333333333333,3.0,0.25,1,8
105594,8,22.625,3.125,13.0,0.48,6,7
105598,9,16.22222222222222,7.777777777777778,58.0,0.17142857142857143,0,8
105606,3,14.0,9.333333333333334,23.0,0.17857142857142858,1,14
105614,9,6.333333333333333,6.125,31.0,0.3673469387755102,0,14
105616,3,11.0,21.0,50.0,0.20634920634920634,0,16
105618,13,14.461538461538462,8.153846153846153,50.0,0.5283018867924528,2,15
105621,5,20.4,7.2,17.0,0.5277777777777778,1,10
105625,3,19.0,9.0,17.0,0.37037037037037035,0,15
105634,4,22.5,1.75,4.0,0.42857142857142855,0,16
105642,10,12.3,7.1,42.0,0.4084507042253521,0,16
105649,59,6.101694915254237,16.152542372881356,194.0,0.7964323189926548,0,16
105650,5,16.6,2.4,8.0,0.3333333333333333,1,8
105659,6,23.333333333333332,8.166666666666666,31.0,0.3673469387755102,2,15
105665,3,9.0,17.666666666666668,32.0,0.39622641509433965,0,8
105698,5,18.4,6.4,27.0,0.15625,1,10
105700,47,7.617021276595745,17.130434782608695,213.0,0.7296954314720813,0,18
105704,6,10.166666666666666,6.166666666666667,20.0,0.4594594594594595,0,11
105706,28,10.0,9.25,115.0,0.555984555984556,0,12
105709,4,13.25,10.75,33.0,0.23255813953488372,3,18
105715,5,11.4,20.4,80.0,0.21568627450980393,1,16
105717,11,13.0,11.727272727272727,69.0,0.46511627906976744,1,11
105722,8,14.375,13.875,42.0,0.6216216216216216,1,9
105726,46,6.6521739130434785,7.086956521739131,158.0,0.5153374233128835,0,14
105727,8,17.75,5.875,37.0,0.2127659574468085,4,6
105729,14,6.142857142857143,5.928571428571429,52.0,0.37349397590361444,0,8
105736,7,5.142857142857143,6.142857142857143,34.0,0.20930232558139536,1,15
105741,10,13.4,2.7,11.0,0.5925925925925926,3,17
105754,10,18.8,16.7,84.0,0.49700598802395207,3,7
105759,6,16.833333333333332,6.833333333333333,32.0,0.21951219512195122,4,12
105762,11,15.545454545454545,10.272727272727273,86.0,0.23893805309734514,6,8
105773,12,16.333333333333332,23.666666666666668,193.0,0.3204225352112676,3,15
105775,14,10.142857142857142,18.285714285714285,54.0,0.7890625,1,16
105793,10,9.7,8.8,33.0,0.625,6,7
105796,6,19.5,11.333333333333334,45.0,0.3382352941176471,0,15
105797,4,6.0,4.25,14.0,0.17647058823529413,0,13
105802,28,12.107142857142858,9.75,70.0,0.7435897435897436,0,18
105817,8,7.25,17.5,70.0,0.5,3,11
105820,21,13.047619047619047,10.238095238095237,71.0,0.6697674418604651,1,16
105826,20,10.25,6.95,54.0,0.6115107913669064,1,16
105832,15,12.6,7.4,73.0,0.34234234234234234,6,13
105841,3,7.666666666666667,18.666666666666668,40.0,0.2857142857142857,0,10
105843,7,16.285714285714285,4.142857142857143,18.0,0.3793103448275862,0,12
105852,26,11.346153846153847,15.615384615384615,177.0,0.5640394088669951,0,15
105863,11,5.7272727272727275,10.909090909090908,43.0,0.6416666666666667,0,11
105873,4,2.0,4.25,11.0,0.35294117647058826,4,11
105882,3,14.333333333333334,3.6666666666666665,11.0,0.0,1,12
105891,20,16.1,10.15,120.0,0.4088669950738916,0,11
105893,5,4.4,7.0,27.0,0.22857142857142856,2,10
105899,3,9.333333333333334,8.333333333333334,18.0,0.28,1,10
105900,7,20.142857142857142,14.428571428571429,57.0,0.43564356435643564,1,17
105904,3,20.0,6.0,18.0,0.0,0,10
105919,59,6.101694915254237,6.779661016949152,150.0,0.625,1,9
105921,5,15.2,11.4,37.0,0.3508771929824561,0,14
105923,6,24.5,24.166666666666668,101.0,0.30344827586206896,4,8
105935,5,20.6,9.8,34.0,0.30612244897959184,1,8
105944,8,19.875,16.25,93.0,0.2846153846153846,1,16
105961,14,17.714285714285715,11.285714285714286,71.0,0.5506329113924051,0,8
105965,9,4.777777777777778,29.333333333333332,121.0,0.5416666666666666,0,15
105966,9,18.666666666666668,5.777777777777778,36.0,0.3076923076923077,3,8
105980,18,11.0,3.388888888888889,30.0,0.5081967213114754,1,12
105981,34,10.617647058823529,15.294117647058824,136.0,0.7384615384615385,0,10
105984,19,5.7894736842105265,9.263157894736842,57.0,0.6761363636363636,6,9
105989,15,14.2,10.4,96.0,0.38461538461538464,0,15
105996,4,15.75,14.25,48.0,0.15789473684210525,6,9
105999,25,8.24,13.0,114.0,0.6492307692307693,2,20
106005,9,15.88888888888889,5.222222222222222,21.0,0.5531914893617021,6,13
106012,6,9.333333333333334,8.833333333333334,42.0,0.20754716981132076,0,12
106014,21,13.761904761904763,1.375,12.0,0.45454545454545453,3,10
106018,46,7.586956521739131,12.152173913043478,140.0,0.7495527728085868,2,8
106022,53,6.811320754716981,20.18867924528302,345.0,0.677570093457944,4,9
106025,8,12.625,24.5,102.0,0.47959183673469385,0,11
106026,9,12.666666666666666,8.0,38.0,0.4722222222222222,0,10
106027,30,11.333333333333334,11.366666666666667,150.0,0.5601173020527859,1,8
106035,4,13.5,8.75,28.0,0.2,0,3
106050,71,5.028169014084507,4.492957746478873,89.0,0.7210031347962382,0,20
106055,5,12.8,12.8,47.0,0.265625,3,7
106056,10,13.3,8.1,42.0,0.48148148148148145,6,11
106059,28,9.678571428571429,7.357142857142857,116.0,0.4368932038834951,6,13
106061,22,9.545454545454545,9.0,73.0,0.6313131313131313,1,15
106062,24,13.416666666666666,15.416666666666666,84.0,0.772972972972973,3,12
106072,3,12.0,9.0,25.0,0.07407407407407407,4,11
106074,46,6.6521739130434785,7.630434782608695,185.0,0.47293447293447294,5,13
106082,32,9.125,4.3125,33.0,0.7608695652173914,4,10
106083,13,17.307692307692307,16.384615384615383,83.0,0.6103286384976526,5,8
106098,7,7.571428571428571,5.428571428571429,22.0,0.42105263157894735,1,8
106103,39,9.051282051282051,3.8333333333333335,53.0,0.6159420289855072,5,10
106109,4,22.5,3.0,6.0,0.5,0,14
106119,12,19.0,6.75,45.0,0.4444444444444444,0,18
106137,5,7.0,8.6,21.0,0.5116279069767442,0,11
106144,6,17.666666666666668,5.333333333333333,26.0,0.1875,1,14
106155,22,12.0,2.3181818181818183,7.0,0.8627450980392157,1,11
106156,8,14.5,9.125,48.0,0.3424657534246575,2,19
106163,17,14.058823529411764,13.588235294117647,92.0,0.6017316017316018,6,9
106166,17,14.705882352941176,14.235294117647058,111.0,0.5413223140495868,0,9
106181,9,19.444444444444443,8.0,42.0,0.4166666666666667,1,12
106182,12,14.666666666666666,14.583333333333334,94.0,0.46285714285714286,1,10
106189,42,7.976190476190476,24.69047619047619,205.0,0.8023143683702989,1,10
106195,24,14.583333333333334,2.5652173913043477,20.0,0.6610169491525424,6,10
106200,18,14.666666666666666,4.647058823529412,40.0,0.4936708860759494,5,8
106207,10,11.2,7.4,30.0,0.5945945945945946,2,11
106209,13,18.0,11.76923076923077,92.0,0.39869281045751637,0,17
106212,12,17.25,7.833333333333333,47.0,0.5,5,12
106222,3,5.333333333333333,4.0,4.0,0.0,5,7
106224,4,5.5,4.0,11.0,0.3125,0,9
106234,10,23.3,6.4,23.0,0.640625,0,19
106238,16,13.375,8.125,101.0,0.2230769230769231,0,9
106246,11,17.90909090909091,10.636363636363637,68.0,0.4188034188034188,1,21
106249,9,23.666666666666668,2.0,10.0,0.4444444444444444,2,7
106258,9,16.666666666666668,8.0,55.0,0.2361111111111111,0,19
106259,23,14.434782608695652,4.956521739130435,44.0,0.6140350877192983,6,10
106267,20,16.0,19.0,137.0,0.6394736842105263,6,11
106279,16,10.9375,11.75,116.0,0.3829787234042553,0,9
106292,26,11.307692307692308,10.461538461538462,102.0,0.625,6,14
106294,5,18.0,1.4,3.0,0.5714285714285714,0,23
106310,19,15.473684210526315,13.68421052631579,133.0,0.48846153846153845,0,15
106312,6,17.333333333333332,3.0,11.0,0.3888888888888889,0,16
106315,37,9.27027027027027,4.486486486486487,67.0,0.5963855421686747,1,9
106320,8,20.5,4.25,22.0,0.35294117647058826,3,9
106330,21,4.333333333333333,10.19047619047619,80.0,0.6261682242990654,1,8
106333,7,12.571428571428571,16.0,72.0,0.35714285714285715,6,16
106337,13,17.76923076923077,19.46153846153846,101.0,0.6007905138339921,4,19
106338,9,20.0,3.111111111111111,21.0,0.25,1,12
106339,10,20.3,25.2,108.0,0.5714285714285714,1,14
106347,17,17.352941176470587,13.588235294117647,68.0,0.7056277056277056,0,17
106362,6,12.0,17.166666666666668,61.0,0.4077669902912621,4,8
106368,4,9.25,8.0,23.0,0.28125,0,12
106374,14,12.142857142857142,18.428571428571427,106.0,0.5891472868217055,0,8
106381,14,15.357142857142858,9.357142857142858,60.0,0.5419847328244275,0,14
106384,13,19.0,2.1538461538461537,11.0,0.6071428571428571,0,16
106392,6,13.333333333333334,11.0,40.0,0.3939393939393939,4,11
106396,7,11.428571428571429,8.0,39.0,0.30357142857142855,0,10
106403,3,9.666666666666666,1.6666666666666667,5.0,0.0,0,18
106405,29,7.586206896551724,9.857142857142858,68.0,0.7536231884057971,1,11
106410,6,10.5,9.0,33.0,0.3888888888888889,2,10
106413,11,11.090909090909092,6.909090909090909,36.0,0.5263157894736842,6,10
106418,32,6.71875,2.7,27.0,0.6666666666666666,1,20
106420,6,17.833333333333332,2.8333333333333335,10.0,0.4117647058823529,0,23
106425,34,10.323529411764707,17.5,117.0,0.8033613445378152,2,13
106431,7,13.571428571428571,8.857142857142858,35.0,0.43548387096774194,3,12
106436,45,8.0,10.311111111111112,109.0,0.7650862068965517,1,15
106463,13,18.692307692307693,8.923076923076923,76.0,0.3448275862068966,1,12
106466,22,10.363636363636363,10.772727272727273,139.0,0.41350210970464135,1,16
106468,14,12.642857142857142,11.071428571428571,75.0,0.5161290322580645,3,12
106477,26,8.5,2.923076923076923,34.0,0.5526315789473685,0,9
106479,14,17.642857142857142,8.5,47.0,0.6050420168067226,0,17
106486,4,16.75,2.0,5.0,0.375,3,10
106492,5,15.8,11.8,52.0,0.11864406779661017,1,7
106495,9,7.0,5.111111111111111,25.0,0.45652173913043476,2,16
106512,14,18.357142857142858,7.071428571428571,65.0,0.3434343434343434,4,16
106514,19,12.947368421052632,3.8421052631578947,30.0,0.589041095890411,5,11
106521,23,10.73913043478261,4.0,36.0,0.6086956521739131,1,10
106524,4,17.5,3.0,10.0,0.16666666666666666,4,10
106537,14,9.428571428571429,5.571428571428571,50.0,0.358974358974359,6,19
106542,62,5.838709677419355,8.903225806451612,191.0,0.6539855072463768,5,16
106545,8,9.625,11.0,62.0,0.29545454545454547,5,10
106553,7,17.571428571428573,8.857142857142858,40.0,0.3548387096774194,0,9
106555,14,17.428571428571427,11.071428571428571,76.0,0.5096774193548387,0,15
106556,3,20.0,16.333333333333332,44.0,0.10204081632653061,1,14
106571,9,10.11111111111111,7.777777777777778,35.0,0.5,2,12
106575,11,9.818181818181818,8.090909090909092,65.0,0.2696629213483146,1,19
106577,5,13.0,5.8,23.0,0.20689655172413793,1,14
106584,15,18.333333333333332,5.533333333333333,37.0,0.5542168674698795,0,15
106599,16,20.0625,10.6875,54.0,0.6842105263157895,0,14
106600,6,16.833333333333332,7.833333333333333,41.0,0.1276595744680851,1,6
106602,5,20.4,8.4,30.0,0.2857142857142857,5,10
106606,5,6.2,8.8,32.0,0.2727272727272727,1,2
106607,13,11.461538461538462,1.9230769230769231,9.0,0.64,0,8
106617,20,10.2,15.6,197.0,0.3685897435897436,4,8
106647,12,18.583333333333332,5.363636363636363,35.0,0.4067796610169492,0,14
106654,24,14.041666666666666,17.541666666666668,182.0,0.5676959619952494,0,19
106657,6,21.5,3.3333333333333335,18.0,0.1,0,8
106661,6,14.166666666666666,7.5,28.0,0.37777777777777777,0,17
106663,17,11.411764705882353,12.705882352941176,110.0,0.49074074074074076,1,13
106666,6,14.0,7.0,33.0,0.21428571428571427,1,0
106676,37,8.91891891891892,11.64864864864865,167.0,0.6125290023201856,6,15
106678,3,17.666666666666668,11.0,23.0,0.30303030303030304,3,8
106679,8,20.625,11.25,76.0,0.15555555555555556,0,19
106688,17,8.764705882352942,6.764705882352941,26.0,0.7739130434782608,3,12
106691,10,17.9,6.5,37.0,0.4307692307692308,0,15
106697,4,15.0,2.25,8.0,0.1111111111111111,2,15
106701,81,4.45679012345679,11.703703703703704,216.0,0.7721518987341772,1,8
106702,14,15.785714285714286,13.615384615384615,87.0,0.5084745762711864,1,15
106703,5,20.6,6.0,21.0,0.3,3,20
106704,13,16.615384615384617,17.46153846153846,100.0,0.5594713656387665,0,15
106711,12,5.25,9.416666666666666,44.0,0.6106194690265486,0,10
106719,4,5.25,12.0,39.0,0.1875,1,8
106724,99,2.7777777777777777,6.383838383838384,199.0,0.685126582278481,0,15
106726,40,8.925,13.625,153.0,0.7192660550458716,5,9
106759,11,22.09090909090909,10.636363636363637,52.0,0.5555555555555556,0,15
106765,3,8.666666666666666,3.0,7.0,0.2222222222222222,0,13
106766,8,12.0,6.25,43.0,0.14,1,23
106768,13,12.615384615384615,8.384615384615385,54.0,0.5045871559633027,0,16
106771,11,18.272727272727273,8.636363636363637,57.0,0.4,6,14
106772,22,13.136363636363637,4.363636363636363,26.0,0.7291666666666666,0,8
106774,13,8.153846153846153,5.153846153846154,39.0,0.417910447761194,0,19
106775,7,22.142857142857142,3.5714285714285716,11.0,0.56,4,12
106780,16,12.25,4.933333333333334,52.0,0.2972972972972973,2,14
106781,5,13.8,15.8,69.0,0.12658227848101267,1,0
106791,3,5.0,10.333333333333334,17.0,0.45161290322580644,3,11
106814,9,19.22222222222222,23.11111111111111,126.0,0.3942307692307692,0,17
106817,7,16.0,5.142857142857143,30.0,0.16666666666666666,2,7
106824,28,12.75,4.222222222222222,54.0,0.5263157894736842,1,9
106827,7,18.857142857142858,3.6666666666666665,14.0,0.36363636363636365,0,16
106830,7,17.0,8.428571428571429,26.0,0.559322033898305,1,10
106845,15,16.0,4.866666666666666,13.0,0.821917808219178,5,14
106847,7,21.285714285714285,2.5714285714285716,15.0,0.16666666666666666,5,8
106853,10,21.1,8.2,35.0,0.573170731707317,3,15
106858,10,15.7,3.4,8.0,0.7647058823529411,1,10
106880,19,5.0,12.631578947368421,122.0,0.49166666666666664,5,10
106899,5,16.8,14.2,53.0,0.2535211267605634,1,10
106902,4,22.5,17.25,51.0,0.2608695652173913,0,16
106911,8,20.5,3.625,18.0,0.3793103448275862,6,18
106922,12,14.166666666666666,10.5,51.0,0.5952380952380952,0,17
106925,20,7.3,16.45,167.0,0.49240121580547114,0,12
106938,8,25.25,9.0,37.0,0.4861111111111111,0,12
106943,8,7.875,10.0,50.0,0.375,3,13
106949,6,21.833333333333332,9.833333333333334,42.0,0.288135593220339,3,5
106958,7,19.571428571428573,7.428571428571429,47.0,0.09615384615384616,1,11
106962,5,16.8,4.4,21.0,0.045454545454545456,0,10
106974,7,18.857142857142858,4.0,21.0,0.25,1,7
106991,33,8.93939393939394,12.575757575757576,139.0,0.6650602409638554,1,9
106993,4,22.5,7.25,22.0,0.2413793103448276,0,20
106996,13,10.461538461538462,8.0,49.0,0.5288461538461539,1,10
107006,37,9.64864864864865,14.054054054054054,165.0,0.6826923076923077,1,11
107007,12,17.166666666666668,5.25,44.0,0.30158730158730157,2,9
107008,24,13.625,8.291666666666666,100.0,0.49748743718592964,6,17
107012,18,11.666666666666666,16.61111111111111,143.0,0.5217391304347826,0,8
107013,8,14.375,7.875,43.0,0.31746031746031744,3,15
107022,8,19.5,2.0,11.0,0.3125,4,23
107024,68,4.073529411764706,20.36764705882353,240.0,0.8267148014440433,1,13
107027,3,10.333333333333334,4.666666666666667,11.0,0.21428571428571427,4,9
107053,7,20.714285714285715,4.142857142857143,25.0,0.13793103448275862,4,9
107061,50,7.14,21.1,246.0,0.7668246445497631,1,15
107062,3,12.0,28.333333333333332,42.0,0.5058823529411764,0,10
107082,3,18.0,4.0,12.0,0.0,1,21
107089,3,4.666666666666667,8.666666666666666,17.0,0.34615384615384615,6,8
107092,11,7.818181818181818,4.090909090909091,28.0,0.37777777777777777,1,12
107096,21,13.666666666666666,23.61904761904762,200.0,0.5967741935483871,1,16
107097,3,19.333333333333332,2.0,6.0,0.0,4,14
107109,10,16.4,3.1,25.0,0.1935483870967742,4,12
107126,4,19.25,8.25,23.0,0.30303030303030304,1,12
107131,3,14.666666666666666,2.3333333333333335,7.0,0.0,5,14
107141,34,10.058823529411764,5.181818181818182,89.0,0.47953216374269003,3,17
107145,17,3.8823529411764706,8.294117647058824,65.0,0.5390070921985816,2,14
107153,21,10.095238095238095,3.75,36.0,0.52,1,9
107161,15,7.0,9.4,56.0,0.6028368794326241,0,15
107176,6,19.5,13.0,37.0,0.4307692307692308,2,11
107182,22,14.863636363636363,10.681818181818182,76.0,0.676595744680851,0,16
107185,8,13.5,3.5,20.0,0.2857142857142857,4,10
107189,23,14.391304347826088,16.608695652173914,103.0,0.7303664921465969,5,16
107190,11,11.181818181818182,8.363636363636363,55.0,0.40217391304347827,0,17
107191,6,24.666666666666668,2.5,10.0,0.3333333333333333,1,2
107192,8,14.25,11.0,62.0,0.29545454545454547,1,12
107194,6,24.166666666666668,2.6666666666666665,9.0,0.4375,2,7
107198,3,5.333333333333333,13.666666666666666,26.0,0.36585365853658536,2,14
107205,8,4.625,11.875,72.0,0.24210526315789474,1,7
107210,5,20.4,5.6,26.0,0.07142857142857142,0,10
107226,3,20.0,2.0,6.0,0.0,0,16
107227,11,19.636363636363637,13.0,108.0,0.24475524475524477,2,7
107228,5,19.8,3.0,11.0,0.26666666666666666,0,12
107231,4,14.0,8.0,24.0,0.25,2,15
107233,4,5.5,12.5,41.0,0.18,0,11
107243,45,7.977777777777778,11.333333333333334,168.0,0.6705882352941176,0,16
107251,4,16.0,11.0,30.0,0.09090909090909091,1,13
107255,6,5.5,6.333333333333333,11.0,0.7105263157894737,6,10
107265,4,3.5,2.5,7.0,0.3,5,11
107267,17,17.176470588235293,6.529411764705882,30.0,0.7297297297297297,0,19
107268,13,8.846153846153847,1.1818181818181819,4.0,0.6923076923076923,3,10
107269,3,14.666666666666666,7.0,21.0,0.0,0,9
107276,3,9.0,7.0,15.0,0.2857142857142857,2,14
107278,3,7.333333333333333,2.0,4.0,0.3333333333333333,2,11
107279,11,21.454545454545453,4.545454545454546,33.0,0.34,0,8
107280,21,11.380952380952381,4.05,24.0,0.7037037037037037,4,10
107315,10,22.4,14.2,72.0,0.49295774647887325,1,11
107328,4,18.75,10.0,27.0,0.1,0,16
107334,20,15.7,9.1,61.0,0.6648351648351648,1,10
107345,6,7.666666666666667,2.1666666666666665,4.0,0.6923076923076923,1,11
107356,8,10.0,1.0,4.0,0.5,2,13
107358,20,13.95,13.6,75.0,0.7242647058823529,6,7
107374,7,18.571428571428573,19.0,94.0,0.2932330827067669,3,8
107376,17,7.0588235294117645,14.941176470588236,89.0,0.6496062992125984,4,9
107380,3,7.0,17.333333333333332,48.0,0.07692307692307693,0,12
107386,14,11.357142857142858,5.714285714285714,48.0,0.4,1,9
107395,8,17.0,1.75,11.0,0.21428571428571427,6,14
107396,26,6.961538461538462,9.192307692307692,61.0,0.7447698744769874,6,15
107404,48,7.4375,3.0416666666666665,27.0,0.815068493150685,1,9
107406,20,14.9,14.8,176.0,0.40540540540540543,2,11
107409,4,14.75,2.5,10.0,0.0,4,14
107410,5,13.2,3.4,14.0,0.17647058823529413,2,10
107415,4,22.25,10.75,35.0,0.18604651162790697,1,12
107423,4,22.5,5.5,18.0,0.18181818181818182,0,8
107428,24,9.625,9.125,128.0,0.4155251141552511,1,17
107429,8,18.625,7.0,45.0,0.19642857142857142,4,11
107438,7,9.571428571428571,10.0,33.0,0.5285714285714286,1,16
107445,3,14.666666666666666,10.666666666666666,26.0,0.1875,0,11
107446,5,14.8,6.2,26.0,0.16129032258064516,0,10
107448,3,5.0,6.333333333333333,12.0,0.3684210526315789,1,8
107454,3,14.666666666666666,8.666666666666666,24.0,0.07692307692307693,6,14
107483,24,2.5,7.333333333333333,75.0,0.5738636363636364,1,7
107484,3,20.0,16.666666666666668,37.0,0.26,0,12
107485,4,22.0,10.75,36.0,0.16279069767441862,0,8
107486,11,19.90909090909091,10.454545454545455,66.0,0.4260869565217391,0,9
107487,17,13.941176470588236,10.411764705882353,78.0,0.559322033898305,3,13
107489,5,15.2,5.0,23.0,0.08,5,11
107490,8,20.0,3.75,23.0,0.23333333333333334,0,22
107495,15,13.2,2.8666666666666667,11.0,0.7441860465116279,6,18
107509,35,9.628571428571428,6.142857142857143,60.0,0.7209302325581395,0,17
107526,7,13.714285714285714,11.142857142857142,42.0,0.46153846153846156,6,8
107536,6,18.0,8.5,48.0,0.058823529411764705,2,15
107538,3,20.0,3.3333333333333335,10.0,0.0,2,12
107545,7,21.571428571428573,12.571428571428571,59.0,0.32954545454545453,4,14
107547,3,10.0,6.666666666666667,15.0,0.25,1,9
107550,5,20.6,12.4,50.0,0.1935483870967742,0,12
107562,5,14.0,8.4,32.0,0.23809523809523808,0,12
107577,4,12.5,4.5,14.0,0.2222222222222222,0,12
107594,4,22.5,18.0,58.0,0.19444444444444445,0,16
107600,14,18.357142857142858,10.142857142857142,67.0,0.528169014084507,0,10
107601,3,11.333333333333334,2.3333333333333335,5.0,0.2857142857142857,1,12
107602,4,20.0,16.5,34.0,0.48484848484848486,0,9
107639,53,6.6415094339622645,5.622641509433962,150.0,0.4966442953020134,2,12
107658,8,22.75,10.625,47.0,0.4470588235294118,4,10
107664,9,20.0,13.88888888888889,79.0,0.368,0,14
107671,68,5.102941176470588,6.632352941176471,73.0,0.8381374722838137,5,17
107677,3,17.666666666666668,19.666666666666668,54.0,0.0847457627118644,0,12
107698,45,6.8,13.066666666666666,115.0,0.8044217687074829,0,12
107700,10,15.3,12.1,71.0,0.4132231404958678,2,10
107701,42,8.071428571428571,7.619047619047619,109.0,0.659375,0,9
107702,6,3.6666666666666665,4.0,20.0,0.16666666666666666,4,13
107707,17,13.529411764705882,22.294117647058822,146.0,0.6147757255936676,0,10
107710,3,20.0,11.666666666666666,32.0,0.08571428571428572,5,10
107730,16,16.625,11.5625,67.0,0.6378378378378379,3,13
107737,4,14.0,1.75,5.0,0.2857142857142857,1,11
107740,5,2.8,6.8,19.0,0.4411764705882353,5,8
107748,18,12.333333333333334,3.611111111111111,34.0,0.47692307692307695,3,9
107752,68,5.264705882352941,15.455882352941176,343.0,0.6736441484300666,5,14
107758,10,10.4,5.2,42.0,0.19230769230769232,5,9
107759,11,21.545454545454547,4.545454545454546,32.0,0.36,6,14
107773,8,13.5,12.375,50.0,0.494949494949495,5,7
107782,7,5.285714285714286,3.2857142857142856,16.0,0.30434782608695654,1,19
107790,7,14.142857142857142,18.857142857142858,89.0,0.32575757575757575,6,9
107795,51,6.7254901960784315,7.627450980392157,37.0,0.9048843187660668,5,9
107811,5,20.4,4.2,14.0,0.3333333333333333,1,17
107820,41,7.341463414634147,5.512195121951219,77.0,0.6592920353982301,2,14
107826,27,12.88888888888889,6.407407407407407,71.0,0.5895953757225434,1,9
107828,59,5.8474576271186445,15.40677966101695,169.0,0.8140814081408141,1,7
107835,3,20.0,3.0,7.0,0.2222222222222222,6,10
107838,8,7.125,5.0,31.0,0.225,5,10
107840,4,22.5,12.75,39.0,0.23529411764705882,0,6
107842,21,14.333333333333334,9.904761904761905,138.0,0.33653846153846156,0,9
107843,3,17.333333333333332,8.0,12.0,0.25,0,20
107867,27,10.37037037037037,17.333333333333332,152.0,0.6752136752136753,0,12
107868,7,8.714285714285714,3.857142857142857,15.0,0.4444444444444444,2,22
107874,16,13.3125,9.125,52.0,0.6438356164383562,0,8
107878,6,19.5,9.0,33.0,0.3888888888888889,5,9
107894,12,12.416666666666666,7.166666666666667,33.0,0.6162790697674418,5,15
107901,60,6.016666666666667,5.416666666666667,130.0,0.6,0,9
107905,6,11.166666666666666,10.5,35.0,0.4444444444444444,0,14
107910,12,5.916666666666667,4.166666666666667,26.0,0.48,4,13
107911,54,5.444444444444445,5.851851851851852,163.0,0.48417721518987344,2,16
